probe_id	orf_id	wormbase_id	gene_symbol
cea2.i.59565	T09B4.7	WBGene00020381	
cea2.i.59888	ZK6.1	WBGene00022636	nhr-278
cea2.i.59907	C17A2.8	WBGene00003662	nhr-72
cea2.i.60482	C17B7.1	WBGene00006126	str-63
cea2.i.61928	F31A3.1	WBGene00000026	abu-3
cea2.p.01012	C01G8.3	WBGene00000965	dhs-1
cea2.p.01423	C06A5.8	WBGene00015505	
cea2.p.04196	C37A5.7	WBGene00007991	
cea2.p.06709	F10G8.8	WBGene00008666	
cea2.p.08800	F30A10.1	WBGene00009260	calm-1
cea2.p.09090	F31C3.3	WBGene00009285	
cea2.p.100982	Y38C1AA.3	WBGene00021395	pnc-1
cea2.p.101194	Y41D4A.1	WBGene00021504	
cea2.p.102741	Y57G11B.5	WBGene00013297	
cea2.p.102936	Y57G11C.37	WBGene00013326	anoh-2
cea2.p.104695	Y77E11A.1	WBGene00022306	hxk-3
cea2.p.104951	Y105C5A.1	WBGene00013632	
cea2.p.106444	ZK829.9	WBGene00014097	
cea2.p.106642	ZK1251.9	WBGene00014243	dcaf-1
cea2.p.108224	C08B6.8	WBGene00007429	
cea2.p.108667	C13F10.4	WBGene00015743	soap-1
cea2.p.110593	C37C3.9	WBGene00016501	
cea2.p.110833	C44H9.7	WBGene00008102	
cea2.p.112240	F09C6.9	WBGene00003706	nhr-116
cea2.p.112501	F10C2.5	WBGene00008646	
cea2.p.114262	F22B8.7	WBGene00009049	
cea2.p.114506	F25B3.6	WBGene00009103	rtfo-1
cea2.p.116232	F36G9.13	WBGene00009489	
cea2.p.116461	F40A3.5	WBGene00077712	nipi-4
cea2.p.118740	F55A11.4	WBGene00010077	
cea2.p.118965	F56A12.2	WBGene00010143	
cea2.p.120526	K07B1.4	WBGene00019464	
cea2.p.120756	K07C11.9	WBGene00019481	cogc-6
cea2.p.122507	R11H6.1	WBGene00003982	pes-9
cea2.p.12275	F56A3.2	WBGene00018909	slx-1
cea2.p.124503	T10G3.2	WBGene00011693	
cea2.p.124700	T13F3.1	WBGene00006227	str-183
cea2.p.126453	W02F12.3	WBGene00020948	era-1
cea2.p.126706	W05B10.2	WBGene00012277	ccch-3
cea2.p.128543	Y43F8C.9	WBGene00012831	
cea2.p.130006	Y75B7B.2	WBGene00022289	
cea2.p.130208	Y97E10AR.3	WBGene00022398	
cea2.p.13185	H06O01.3	WBGene00010370	ctg-1
cea2.p.132207	C02B4.2	WBGene00003616	nhr-17
cea2.p.133813	C14F11.5	WBGene00002024	hsp-43
cea2.p.134112	C16B8.2	WBGene00015822	
cea2.p.136196	C34H3.1	WBGene00016423	tag-275
cea2.p.136536	C39B10.1	WBGene00008021	
cea2.p.13912	K04G2.11	WBGene00010569	scbp-2
cea2.p.141548	F19H6.1	WBGene00008956	nekl-3
cea2.p.142003	F22A3.1	WBGene00017687	ets-4
cea2.p.144393	F41E7.3	WBGene00009619	npr-6
cea2.p.144643	F45E1.7	WBGene00018467	sdpn-1
cea2.p.146951	F53H4.2	WBGene00010007	
cea2.p.147255	F55A4.10	WBGene00018861	cutl-21
cea2.p.149487	K07E3.8	WBGene00006890	vem-1
cea2.p.149794	K09C8.3	WBGene00003529	nas-10
cea2.p.151846	R09F10.3	WBGene00019987	
cea2.p.15215	M05B5.4	WBGene00010872	
cea2.p.154467	T20F7.5	WBGene00020632	
cea2.p.154731	T22E5.2	WBGene00001622	glt-4
cea2.p.15696	R119.3	WBGene00020089	
cea2.p.157262	ZC506.1	WBGene00013919	
cea2.p.158135	Y92H12BR.4	WBGene00022370	
cea2.p.158170	C35E7.8	WBGene00016460	
cea2.p.15873	T01G9.4	WBGene00003788	npp-2
cea2.p.16080	T02E1.5	WBGene00000967	dhs-3
cea2.p.18184	T24D1.1	WBGene00005023	sqv-5
cea2.p.18471	T27C10.6	WBGene00003068	lrk-1
cea2.p.20401	Y34D9A.4	WBGene00004952	spd-1
cea2.p.22394	Y53H1A.2	WBGene00013178	
cea2.p.24061	Y73E7A.8	WBGene00022274	
cea2.p.24350	Y87G2A.13	WBGene00013601	
cea2.p.26252	ZK39.8	WBGene00013933	clec-99
cea2.p.29347	C06A8.5	WBGene00015515	spdl-1
cea2.p.31447	C26D10.1	WBGene00004304	ran-3
cea2.p.31722	C28F5.4	WBGene00016185	
cea2.p.33628	C54A12.3	WBGene00016910	
cea2.p.33954	D1022.8	WBGene00000280	cah-2
cea2.p.35916	F10E7.4	WBGene00006893	spon-1
cea2.p.36220	F13D12.5	WBGene00008740	
cea2.p.38491	F33H1.4	WBGene00009365	
cea2.p.38924	F35H8.3	WBGene00009448	zfp-2
cea2.p.40587	F54C9.2	WBGene00006059	stc-1
cea2.p.40768	F54D5.14	WBGene00010056	smc-6
cea2.p.42761	K08F8.6	WBGene00002295	let-19
cea2.p.42969	K10G6.1	WBGene00003017	lin-31
cea2.p.45020	R53.5	WBGene00011274	
cea2.p.45445	T01E8.5	WBGene00011333	nrde-2
cea2.p.47356	T19H5.1	WBGene00011846	chil-25
cea2.p.47542	T23G7.4	WBGene00004752	sec-5
cea2.p.49205	Y16E11A.1	WBGene00021193	math-44
cea2.p.49550	Y38E10A.4	WBGene00012582	clec-8
cea2.p.51261	Y51H7C.5	WBGene00021783	
cea2.p.51579	Y53F4B.13	WBGene00013160	
cea2.p.53505	ZK673.1	WBGene00014057	
cea2.p.55246	B0393.4	WBGene00007169	
cea2.p.55566	B0464.8	WBGene00007187	tag-342
cea2.p.57594	C16C10.1	WBGene00007622	
cea2.p.57744	C18F10.5	WBGene00005160	srg-2
cea2.p.59437	C39B5.9	WBGene00016527	fbxa-47
cea2.p.59596	C44F1.5	WBGene00000070	acy-3
cea2.p.61605	F11H8.1	WBGene00004341	rfl-1
cea2.p.61978	F20H11.5	WBGene00017648	ddo-3
cea2.p.64180	F43C1.1	WBGene00009647	
cea2.p.64479	F44B9.7	WBGene00004125	mdt-30
cea2.p.66963	F59B2.12	WBGene00010314	
cea2.p.69415	M88.5	WBGene00010908	zbp-1
cea2.p.69695	R01H10.1	WBGene00001002	div-1
cea2.p.72144	T03F6.2	WBGene00001035	dnj-17
cea2.p.72272	T04A8.13	WBGene00011414	
cea2.p.74520	T23G5.2	WBGene00011962	
cea2.p.74840	T26A5.3	WBGene00006463	nduf-2.2
cea2.p.76476	Y39A1C.4	WBGene00012663	hex-3
cea2.p.76669	Y39A3CR.7	WBGene00004163	pqn-82
cea2.p.78249	Y49E10.22	WBGene00013041	pstk-1
cea2.p.78487	Y53G8AM.5	WBGene00021805	
cea2.p.80016	Y71H2B.11	WBGene00022198	
cea2.p.80223	Y75B8A.17	WBGene00013552	gmn-1
cea2.p.82287	ZK418.9	WBGene00022738	
cea2.p.82669	ZK632.5	WBGene00014014	
cea2.p.85102	C01G5.6	WBGene00015308	
cea2.p.85319	C05C12.6	WBGene00007338	
cea2.p.87146	C29E6.2	WBGene00007801	trpa-1
cea2.p.87279	C33D9.3	WBGene00007898	
cea2.p.89263	C53D6.6	WBGene00008283	
cea2.p.89464	D2096.7	WBGene00017074	
cea2.p.91490	F29C4.1	WBGene00000897	daf-1
cea2.p.93910	F55F10.1	WBGene00018898	
cea2.p.94200	F56B3.7	WBGene00018931	ugt-52
cea2.p.95700	K08E7.9	WBGene00003995	pgp-1
cea2.p.95913	K11H12.9	WBGene00019665	
cea2.p.97759	T05A12.3	WBGene00020234	
cea2.p.97944	T07G12.6	WBGene00011597	zim-1
cea2.3.00210	B0205.4	WBGene00015019	
cea2.3.05326	C36A4.6	WBGene00007967	cyp-25A4
cea2.3.05581	C38D9.9	WBGene00008017	fbxa-176
cea2.3.11192	F21H12.4	WBGene00004209	ptc-2
cea2.3.16841	F56C11.1	WBGene00000253	bli-3
cea2.3.17397	F57F4.4	WBGene00019017	
cea2.3.22466	T02H6.3	WBGene00020173	
cea2.3.22871	T05E8.1	WBGene00020262	ferl-1
cea2.3.25234	T28A8.4	WBGene00012110	
cea2.3.28136	Y39G8B.5	WBGene00012726	
cea2.3.29833	Y58A7A.5	WBGene00021979	
cea2.3.31672	ZK563.6	WBGene00022770	acp-1
cea2.c.00901	C25A1.5	WBGene00007707	
cea2.c.02178	F13G3.4	WBGene00008764	dylt-1
cea2.c.02668	F21F3.5	WBGene00006774	unc-38
cea2.c.03982	F53G12.10	WBGene00004418	rpl-7
cea2.c.04327	F56H1.1	WBGene00000493	che-14
cea2.c.05792	T05F1.4	WBGene00011490	
cea2.c.06041	T20F5.2	WBGene00003950	pbs-4
cea2.c.07595	Y52B11A.8	WBGene00013127	
cea2.c.07841	Y65B4BR.5	WBGene00022042	icd-2
cea2.c.09717	C08B11.1	WBGene00006996	zyg-11
cea2.c.09998	C15F1.7	WBGene00004930	sod-1
cea2.c.11572	F22E5.13	WBGene00017711	
cea2.c.11928	F33A8.1	WBGene00002957	let-858
cea2.c.13510	M28.6	WBGene00010897	lact-3
cea2.c.13703	R07C3.9	WBGene00019925	fbxc-31
cea2.c.15186	Y38F1A.6	WBGene00012608	
cea2.c.15351	Y48E1B.3	WBGene00013002	
cea2.c.16897	C06E1.9	WBGene00015524	
cea2.c.17383	C14B9.10	WBGene00015755	
cea2.c.19056	F35G12.1	WBGene00009439	mlcd-1
cea2.c.19242	F40G9.11	WBGene00003510	mxl-2
cea2.c.21850	M01F1.2	WBGene00004428	rpl-16
cea2.c.22057	R07E5.7	WBGene00011115	
cea2.c.23702	Y37D8A.16	WBGene00012554	
cea2.c.24011	Y41C4A.10	WBGene00001235	elb-1
cea2.c.25243	ZK632.1	WBGene00003158	mcm-6
cea2.c.25521	ZK652.4	WBGene00004449	rpl-35
cea2.c.26801	C36H8.3	WBGene00001452	flp-9
cea2.c.27131	C48D1.3	WBGene00000501	cho-1
cea2.c.28785	F42G8.12	WBGene00002162	isp-1
cea2.c.28947	F52C12.2	WBGene00018679	
cea2.c.30714	T01B11.1	WBGene00020138	
cea2.c.30954	T09A12.2	WBGene00020373	gpx-6
cea2.c.32162	Y55H10A.1	WBGene00021952	vha-19
cea2.c.32290	Y65A5A.1	WBGene00013418	
cea2.c.33716	C10F3.5	WBGene00003954	pcm-1
cea2.c.34009	C16D9.1	WBGene00015857	
cea2.c.35197	F10D2.8	WBGene00017334	
cea2.c.35298	F21C10.10	WBGene00017659	
cea2.c.36540	F53F4.11	WBGene00009993	
cea2.c.36686	F57B7.4	WBGene00003248	mig-17
cea2.c.38326	T08G5.10	WBGene00003474	mtl-2
cea2.c.38629	T19C4.6	WBGene00001663	gpa-1
cea2.c.40146	Y75B12B.2	WBGene00000883	cyn-7
cea2.c.40351	ZC116.1	WBGene00013853	
cea2.c.42068	C39D10.9	WBGene00016536	
cea2.c.42473	C52B9.11	WBGene00016870	ets-10
cea2.c.44944	F42F12.2	WBGene00006979	zig-2
cea2.c.45124	F46G10.6	WBGene00003511	mxl-3
cea2.c.47267	R07E3.1	WBGene00011102	
cea2.c.47499	T04C10.4	WBGene00000221	atf-5
cea2.c.49392	C55A6.6	WBGene00008335	
cea2.c.49414	T06E4.4	WBGene00000720	col-147
cea2.d.01402	C45B2.1	WBGene00016658	
cea2.d.02092	F09F3.3	WBGene00006023	srx-132
cea2.d.04825	R05D8.10	WBGene00000978	dhs-15
cea2.d.05573	T13B5.6	WBGene00020473	lips-12
cea2.d.06316	W04G5.10	WBGene00012270	
cea2.d.07472	ZC455.9	WBGene00013909	srbc-44
cea2.d.08185	T28A11.13	WBGene00020875	
cea2.d.08325	AC8.1	WBGene00004054	
cea2.d.12953	C16C4.14	WBGene00015838	math-9
cea2.d.16644	C44C3.9	WBGene00005309	srh-88
cea2.d.19523	F10D2.7	WBGene00017333	ugt-38
cea2.d.22179	F26F2.2	WBGene00009167	
cea2.d.23651	F35E8.10	WBGene00009423	
cea2.d.23724	F35F10.9	WBGene00018058	srbc-1
cea2.d.24825	F40G12.7	WBGene00009602	
cea2.d.26378	F46A8.4	WBGene00009747	
cea2.d.31453	H27D07.1	WBGene00005875	srw-128
cea2.d.33691	M01D1.1	WBGene00006195	str-148
cea2.d.33825	M01G12.11	WBGene00010824	
cea2.d.38828	T13F2.9	WBGene00011748	
cea2.d.39804	T23D8.5	WBGene00001941	his-67
cea2.d.40726	T28F3.8	WBGene00012134	
cea2.d.41809	Y102A5C.31	WBGene00005348	srh-131
cea2.d.44371	Y47H9A.1	WBGene00012945	
cea2.d.45698	Y56A3A.14	WBGene00013233	sdz-33
cea2.d.46678	Y71G12B.22	WBGene00022157	
cea2.d.48646	ZK250.8	WBGene00022691	math-50
cea2.i.00046	B0207.10	WBGene00015033	
cea2.i.00156	C01A2.4	WBGene00007216	
cea2.i.00969	C47F8.6	WBGene00008162	
cea2.i.01085	C49A1.9	WBGene00008190	clec-114
cea2.i.01822	F22D6.4	WBGene00009051	nduf-6
cea2.i.01946	F26A3.2	WBGene00009141	ncbp-2
cea2.i.02845	F48C1.6	WBGene00018599	
cea2.i.03591	K05C4.9	WBGene00010585	
cea2.i.03708	K08C9.6	WBGene00010653	
cea2.i.04576	T10B11.5	WBGene00020401	
cea2.i.04676	T15D6.5	WBGene00011780	
cea2.i.05494	Y106G6D.3	WBGene00013700	
cea2.i.05564	Y119C1B.9	WBGene00022474	zig-9
cea2.i.06428	Y53C10A.1	WBGene00014915	
cea2.i.06561	Y53F4B.18	WBGene00013164	
cea2.i.07486	ZK1053.2	WBGene00014197	
cea2.i.07622	ZK39.6	WBGene00013931	clec-97
cea2.i.08689	C07D10.3	WBGene00015568	sre-3
cea2.i.09360	C18H9.1	WBGene00016000	
cea2.i.09453	C26D10.3	WBGene00007744	
cea2.i.10191	C50D2.9	WBGene00016812	
cea2.i.10296	C52E2.6	WBGene00016885	fbxb-97
cea2.i.11050	F12E12.5	WBGene00017406	sdz-12
cea2.i.11167	F14D2.6	WBGene00017454	irld-5
cea2.i.11887	F33H1.5	WBGene00005079	srd-1
cea2.i.11960	F35C5.2	WBGene00005040	sra-14
cea2.i.12567	F45C12.14	WBGene00018445	fbxb-5
cea2.i.12668	F46C5.4	WBGene00009780	
cea2.i.13329	F58E1.5	WBGene00019037	fbxb-17
cea2.i.13460	F59E12.3	WBGene00019119	
cea2.i.14211	M110.3	WBGene00010913	
cea2.i.14357	R03H10.4	WBGene00019856	
cea2.i.14950	T05C1.5	WBGene00020252	
cea2.i.15104	T07D3.5	WBGene00020308	
cea2.i.15858	T24E12.10	WBGene00020777	
cea2.i.15976	T25D3.4	WBGene00020798	
cea2.i.16691	Y38E10A.2	WBGene00012580	
cea2.i.16799	Y39G8B.3	WBGene00012724	sre-48
cea2.i.17530	Y57A10C.5	WBGene00013283	sre-25
cea2.i.17623	Y8A9A.4	WBGene00021173	
cea2.i.18285	ZK970.6	WBGene00001532	gcy-5
cea2.i.18426	B0524.4	WBGene00015243	
cea2.i.19179	D1044.5	WBGene00017030	
cea2.i.20234	M01G5.5	WBGene00004905	snf-6
cea2.i.20374	R10E11.5	WBGene00011217	
cea2.i.21368	Y111B2A.24	WBGene00013742	sas-1
cea2.i.21472	Y22D7AL.12	WBGene00021250	
cea2.i.22367	Y71H2AM.19	WBGene00002244	laf-1
cea2.i.22476	Y75B8A.20	WBGene00001724	grl-15
cea2.i.23108	B0545.3	WBGene00015246	scl-23
cea2.i.23188	C01G5.9	WBGene00015311	
cea2.i.23891	C30H6.1	WBGene00007820	clec-199
cea2.i.23984	C33A12.11	WBGene00005666	sru-3
cea2.i.24784	C50F7.3	WBGene00016843	
cea2.i.24881	C54E4.1	WBGene00016917	
cea2.i.25566	F23B2.4	WBGene00000906	daf-10
cea2.i.25670	F28F9.4	WBGene00000009	aat-8
cea2.i.26330	F49C12.1	WBGene00009871	
cea2.i.26423	F49E8.4	WBGene00000392	cdd-2
cea2.i.27877	R105.1	WBGene00020084	
cea2.i.27988	R13A1.7	WBGene00020044	
cea2.i.28651	T27E7.6	WBGene00012091	
cea2.i.28752	W02A2.2	WBGene00001390	far-6
cea2.i.29462	Y37A1B.9	WBGene00012542	irld-56
cea2.i.29661	Y37E11B.4	WBGene00006383	taf-2
cea2.i.30418	Y51H4A.5	WBGene00013101	
cea2.i.30584	Y55F3AM.2	WBGene00005903	srx-12
cea2.i.31377	Y7A9C.3	WBGene00012419	srz-73
cea2.i.31476	Y9C9A.18	WBGene00006204	str-159
cea2.i.32088	B0391.5	WBGene00007162	fbxa-153
cea2.i.32192	C01B7.3	WBGene00015275	
cea2.i.32792	C06H2.6	WBGene00007390	lmtr-3
cea2.i.32836	C08E8.2	WBGene00007438	
cea2.i.33504	C17E7.13	WBGene00015906	
cea2.i.33596	C18C4.1	WBGene00015964	glb-5
cea2.i.34208	C36C5.12	WBGene00016481	
cea2.i.34283	C37C3.7	WBGene00016499	
cea2.i.34875	C50F4.9	WBGene00008234	
cea2.i.34965	C50H11.8	WBGene00016855	
cea2.i.35687	DC2.6	WBGene00005298	srh-77
cea2.i.35750	EGAP9.2	WBGene00001506	fut-2
cea2.i.36279	F11A5.4	WBGene00008672	
cea2.i.36372	F13A2.1	WBGene00017410	
cea2.i.36992	F19F10.4	WBGene00017600	ttr-10
cea2.i.37089	F20D6.3	WBGene00005649	srp-8
cea2.i.37831	F28B1.5	WBGene00009199	
cea2.i.37939	F28H7.7	WBGene00009240	
cea2.i.38609	F37B4.9	WBGene00018139	sre-24
cea2.i.38675	F39G3.4	WBGene00018209	
cea2.i.39301	F47B8.5	WBGene00009806	
cea2.i.39378	F47D2.4	WBGene00018555	srt-35
cea2.i.39997	F56A12.1	WBGene00006775	unc-39
cea2.i.40089	F57E7.2	WBGene00010203	
cea2.i.40702	H23N18.2	WBGene00019233	ugt-14
cea2.i.40804	K01D12.10	WBGene00010469	
cea2.i.41329	K07C6.13	WBGene00005960	srx-69
cea2.i.41429	K08D9.5	WBGene00019526	
cea2.i.42134	R02C2.5	WBGene00006172	str-121
cea2.i.42248	R03H4.9	WBGene00005412	srh-201
cea2.i.42945	R13D11.1	WBGene00020056	
cea2.i.43084	R13D7.6	WBGene00005900	srx-9
cea2.i.43838	T06C12.4	WBGene00011513	fbxa-197
cea2.i.43913	T06E6.4	WBGene00005519	sri-7
cea2.i.44585	T15B7.2	WBGene00020517	hpo-8
cea2.i.44665	T18H9.5	WBGene00002132	inx-10
cea2.i.45317	T26H2.4	WBGene00012066	fbxb-116
cea2.i.45395	T27B7.4	WBGene00003705	nhr-115
cea2.i.46055	Y102A5C.4	WBGene00013613	
cea2.i.46157	Y113G7B.15	WBGene00013764	
cea2.i.46808	Y38H6C.3	WBGene00012616	dct-14
cea2.i.46998	Y40B10A.2	WBGene00021487	comt-3
cea2.i.47604	Y51A2A.3	WBGene00013059	
cea2.i.47693	Y58A7A.1	WBGene00021975	
cea2.i.48300	Y97E10B.4	WBGene00022406	srsx-7
cea2.i.48426	ZC142.2	WBGene00022529	srt-14
cea2.i.49133	ZK384.2	WBGene00013972	scl-20
cea2.i.49219	ZK682.4	WBGene00001954	hlh-10
cea2.i.49997	C05E11.6	WBGene00015495	
cea2.i.50105	C07A4.3	WBGene00007398	
cea2.i.50942	C24H10.1	WBGene00016067	
cea2.i.51038	C26B9.6	WBGene00016135	
cea2.i.51755	C47C12.3	WBGene00004335	ref-2
cea2.i.51857	C52B9.5	WBGene00005717	srv-6
cea2.i.52574	F13B9.8	WBGene00001425	fis-2
cea2.i.52658	F14H12.8	WBGene00017475	
cea2.i.53300	F28C10.1	WBGene00017896	
cea2.i.53389	F31B9.3	WBGene00009280	
cea2.i.54129	F48B9.4	WBGene00018590	nlp-37
cea2.i.54247	F49E2.4	WBGene00009887	glb-17
cea2.i.55087	F59F5.1	WBGene00010340	slcf-1
cea2.i.55255	H03G16.5	WBGene00010361	
cea2.i.55951	M02A10.2	WBGene00002150	irk-2
cea2.i.56057	M163.6	WBGene00010938	
cea2.i.56793	T03G11.6	WBGene00020199	
cea2.i.56884	T07C5.2	WBGene00011565	nhr-272
cea2.i.57670	T25B6.1	WBGene00020787	
cea2.i.57751	T26C11.3	WBGene00020829	
cea2.i.58490	ZC8.3	WBGene00022499	set-30
cea2.i.58627	ZK470.4	WBGene00022746	
cea2.i.58840	F09F7.8	WBGene00017305	nspb-12
cea2.i.58853	F19B2.4	WBGene00008943	srz-36
cea2.i.58972	T13B5.5	WBGene00020472	lips-11
cea2.i.58990	T24A6.13	WBGene00020752	srbc-68
cea2.i.59144	C05E4.6	WBGene00006182	str-134
cea2.i.59442	F55C9.10	WBGene00010106	fbxb-61
cea2.i.59470	K03D7.7	WBGene00010534	fbxa-102
cea2.i.59756	Y59A8A.5	WBGene00005506	srh-302
cea2.i.59970	Y17D7B.5	WBGene00012453	
cea2.i.59989	Y69E1A.3	WBGene00013475	
cea2.p.00271	B0207.5	WBGene00015028	
cea2.p.00794	B0511.7	WBGene00015233	
cea2.p.02892	C32E8.3	WBGene00016321	tppp-1
cea2.p.03291	C34B2.7	WBGene00016392	sdha-2
cea2.p.05892	D1081.7	WBGene00008385	
cea2.p.06212	E01A2.4	WBGene00002696	let-504
cea2.p.08137	F26E4.5	WBGene00009160	
cea2.p.08395	F27D4.6	WBGene00009190	
cea2.p.100517	Y17G9B.4	WBGene00021201	
cea2.p.100731	Y37A1B.11	WBGene00001190	egl-23
cea2.p.102199	Y54G2A.14	WBGene00021879	clec-83
cea2.p.102515	Y55F3AM.15	WBGene00000816	csn-4
cea2.p.104326	Y73B6BL.18	WBGene00004881	smg-3
cea2.p.104464	Y73F8A.13	WBGene00013522	
cea2.p.105871	ZK593.4	WBGene00004319	rbr-2
cea2.p.106242	ZK792.4	WBGene00014077	
cea2.p.107811	C05C8.5	WBGene00015462	
cea2.p.108073	C06C6.7	WBGene00007381	
cea2.p.110110	C29F3.1	WBGene00001150	ech-1.1
cea2.p.110332	C35A5.2	WBGene00007946	ugt-33
cea2.p.111915	D2023.6	WBGene00008410	
cea2.p.112063	F02D8.4	WBGene00008521	
cea2.p.114059	F21A3.4	WBGene00008994	
cea2.p.115750	F32D8.7	WBGene00009331	
cea2.p.115939	F35B12.8	WBGene00009387	glb-15
cea2.p.117897	F53E2.1	WBGene00018757	tag-304
cea2.p.118063	F54D11.2	WBGene00018812	sumv-2
cea2.p.12016	F55D12.6	WBGene00010114	
cea2.p.120328	K04A8.1	WBGene00019373	
cea2.p.122166	R07B7.5	WBGene00011089	kmo-1
cea2.p.122302	R10D12.1	WBGene00011185	
cea2.p.12397	F56A3.4	WBGene00004955	spd-5
cea2.p.124265	T08B1.6	WBGene00020343	acs-3
cea2.p.125872	T25E12.11	WBGene00012026	srz-100
cea2.p.12619	F56G4.6	WBGene00010161	
cea2.p.127978	Y39B6A.16	WBGene00012678	
cea2.p.128113	Y39B6A.37	WBGene00012695	
cea2.p.129664	Y59A8B.7	WBGene00013344	ebp-1
cea2.p.129889	Y69H2.6	WBGene00006714	ubc-19
cea2.p.131325	ZK287.7	WBGene00013967	
cea2.p.131607	ZK863.4	WBGene00014124	usip-1
cea2.p.133231	C09B8.4	WBGene00015623	
cea2.p.135657	C33D3.1	WBGene00001250	elt-2
cea2.p.135885	C34E7.1	WBGene00004108	pqn-18
cea2.p.138171	C54D2.4	WBGene00006310	sul-3
cea2.p.138513	D1005.2	WBGene00016996	
cea2.p.140776	F15A2.2	WBGene00006610	tre-4
cea2.p.141220	F17E5.2	WBGene00008924	
cea2.p.143685	F39B1.1	WBGene00009552	piki-1
cea2.p.144098	F40E10.5	WBGene00009573	
cea2.p.146518	F52D10.2	WBGene00009930	
cea2.p.146729	F53A9.3	WBGene00018726	
cea2.p.148974	K02G10.1	WBGene00019344	dhhc-10
cea2.p.149143	K03E6.7	WBGene00019365	rei-2
cea2.p.151277	R04D3.2	WBGene00011010	
cea2.p.151481	R07B1.9	WBGene00011081	
cea2.p.153855	T10H10.1	WBGene00002039	hum-6
cea2.p.154192	T14G12.3	WBGene00006408	tag-18
cea2.p.156316	Y40A1A.3	WBGene00021485	
cea2.p.156588	Y102A11A.2	WBGene00022412	
cea2.p.158112	T17A3.6	WBGene00020543	fbxb-83
cea2.p.158391	F35F10.10	WBGene00018059	
cea2.p.158407	Y38F2AL.6	WBGene00021418	
cea2.p.17642	T21G5.5	WBGene00006423	asd-2
cea2.p.17939	T23G11.2	WBGene00001647	gna-2
cea2.p.19578	W09G3.2	WBGene00012366	maea-1
cea2.p.19893	Y18D10A.9	WBGene00012479	
cea2.p.21674	Y48G1A.5	WBGene00002079	xpo-2
cea2.p.23512	Y71F9AR.3	WBGene00022124	supr-1
cea2.p.23868	Y71G12B.12	WBGene00022152	atg-5
cea2.p.25604	Y110A7A.11	WBGene00022460	use-1
cea2.p.25885	ZC123.3	WBGene00022518	zfh-2
cea2.p.28453	B0454.9	WBGene00015200	
cea2.p.28695	C01F1.2	WBGene00015297	sco-1
cea2.p.30671	C17G10.5	WBGene00003097	lys-8
cea2.p.31099	C18H9.3	WBGene00016002	
cea2.p.33085	C47D12.1	WBGene00007028	trr-1
cea2.p.33300	C50D2.4	WBGene00000644	col-68
cea2.p.35444	F07F6.4	WBGene00017217	
cea2.p.35651	F08G2.7	WBGene00008578	
cea2.p.37835	F27E5.5	WBGene00009194	
cea2.p.38089	F31D5.2	WBGene00017945	
cea2.p.40035	F46C5.9	WBGene00009784	
cea2.p.40249	F52H3.2	WBGene00009944	mtcu-2
cea2.p.42210	K02C4.3	WBGene00010502	
cea2.p.42440	K05F1.6	WBGene00019408	
cea2.p.44400	R06B9.4	WBGene00011055	arrd-14
cea2.p.44692	R07G3.2	WBGene00019939	lips-17
cea2.p.46823	T13B5.8	WBGene00020475	sut-1
cea2.p.47071	T14B4.7	WBGene00001072	dpy-10
cea2.p.48743	W07G1.5	WBGene00012332	
cea2.p.48991	W09H1.3	WBGene00012373	
cea2.p.50836	Y48E1B.5	WBGene00013004	mrpl-37
cea2.p.51096	Y49F6C.4	WBGene00021726	bath-10
cea2.p.53009	ZK20.3	WBGene00013924	rad-23
cea2.p.53288	ZK430.8	WBGene00022743	mlt-7
cea2.p.54823	B0303.7	WBGene00015128	
cea2.p.55053	B0353.1	WBGene00015155	
cea2.p.56897	C09E7.4	WBGene00015638	
cea2.p.57108	C14B1.9	WBGene00007580	
cea2.p.59042	C34E10.10	WBGene00016411	
cea2.p.59168	C36E8.3	WBGene00007982	pxd-1
cea2.p.61148	F09F7.6	WBGene00017303	
cea2.p.61363	F10E9.4	WBGene00017356	
cea2.p.63687	F37A8.5	WBGene00009503	
cea2.p.63875	F42A10.3	WBGene00018340	anmt-2
cea2.p.66181	F56C9.8	WBGene00018952	
cea2.p.66439	F57B9.1	WBGene00018996	
cea2.p.68664	K08E5.3	WBGene00003482	mua-3
cea2.p.69129	M01F1.5	WBGene00010811	hmit-1.3
cea2.p.71435	R17.3	WBGene00011269	
cea2.p.71773	R144.5	WBGene00020095	
cea2.p.74010	T17H7.7	WBGene00020551	
cea2.p.74225	T20G5.5	WBGene00004255	epac-1
cea2.p.76070	Y37D8A.15	WBGene00001457	flp-14
cea2.p.77950	Y48A6B.13	WBGene00012973	spat-2
cea2.p.79539	Y66D12A.20	WBGene00004960	spe-6
cea2.p.79802	Y71H2AM.10	WBGene00022175	
cea2.p.81585	ZC482.6	WBGene00005757	srw-10
cea2.p.82015	ZK353.8	WBGene00022703	ubxn-4
cea2.p.83881	B0001.8	WBGene00007093	
cea2.p.84805	B0513.5	WBGene00007197	
cea2.p.86688	C25G4.3	WBGene00007731	
cea2.p.86877	C27D8.1	WBGene00007777	
cea2.p.88692	C49C3.4	WBGene00008194	
cea2.p.88973	C49H3.10	WBGene00002080	xpo-3
cea2.p.90990	F21D5.2	WBGene00009007	otub-3
cea2.p.91274	F27C8.2	WBGene00009183	
cea2.p.93191	F49E8.6	WBGene00018637	
cea2.p.93552	F53B2.5	WBGene00009956	
